"[Account_Value]","[Account_Name]","[Account_Description]","[Account_Type]","[Account_Sign]","[Account_Document]","[Account_Summary]","[Default_Account]","[Account_Parent]","[Balance Sheet]","[Balance Sheet_Name]","[US 1120 Balance Sheet]","US 1120 Balance Sheet_Name","[Profit & Loss]","[Profit & Loss_Name]","[US 1120 Income Statement]","[US 1120 Income Statement_Name]","[Cash Flow]","[Cash Flow_Name]"
4873,"Abschreibg. Finanzanl. 100/50% n.abz.","Abschreibg. Finanzanl. 100/50% n.abz.","Expense",,"Yes","No",,,,,,,,,,,,
4874,"Abschreib.Finanzanlagen/stl.So-Vorsch.","Abschreib.Finanzanlagen/stl.So-Vorsch.","Expense",,"Yes","No",,,,,,,,,,,,
4875,"Abschreibungen Wertpapiere des UV","Abschreibungen Wertpapiere des UV","Expense",,"Yes","No",,,,,,,,,,,,
4876,"Abschreibg. Wertpap.UV 100/50% n.abz.","Abschreibg. Wertpap.UV 100/50% n.abz.","Expense",,"Yes","No",,,,,,,,,,,,
4879,"Vorwegn.künft.Wertschwankg. b.Wertp.UV","Vorwegn.künft.Wertschwankg. b.Wertp.UV","Expense",,"Yes","No",,,,,,,,,,,,
4880,"Abschreibungen auf Umlaufvermögen","Abschreibungen auf Umlaufvermögen","Expense",,"Yes","No",,,,,,,,,,,,
4882,"Abschreibungen auf UV, steuerr. bedingt","Abschreibungen auf UV, steuerr. bedingt","Expense",,"Yes","No",,,,,,,,,,,,
4885,"Vorwegnahme künftiger UV-Wertschwankg.","Vorwegnahme künftiger UV-Wertschwankg.","Expense",,"Yes","No",,,,,,,,,,,,
4886,"Abschreibungen auf Umlaufvermögen","Abschreibungen auf Umlaufvermögen","Expense",,"Yes","No",,,,,,,,,,,,
4887,"Abschreibungen auf UV, steuerr. bedingt","Abschreibungen auf UV, steuerr. bedingt","Expense",,"Yes","No",,,,,,,,,,,,
4890,"Vorwegnahme künftiger UV-Wertschwankg.","Vorwegnahme künftiger UV-Wertschwankg.","Expense",,"Yes","No",,,,,,,,,,,,
4900,"Sonstige betriebliche Aufwendungen","Default other expense","Expense",,"Yes","No","CH_EXPENSE_ACCT",,,,,,,,,,,
4905,"Sonstige betriebl.u.regelm.Aufwendungen","Sonstige betriebl.u.regelm.Aufwendungen","Expense",,"Yes","No",,,,,,,,,,,,
4909,"Fremdleistungen","Fremdleistungen","Expense",,"Yes","No",,,,,,,,,,,,
4910,"Porto","Porto","Expense",,"Yes","No",,,,,,,,,,,,
4920,"Telefon","Telefon","Expense",,"Yes","No",,,,,,,,,,,,
4925,"Telefax","Telefax","Expense",,"Yes","No",,,,,,,,,,,,
4930,"Bürobedarf","Bürobedarf","Expense",,"Yes","No",,,,,,,,,,,,
4940,"Zeitschriften, Bücher","Zeitschriften, Bücher","Expense",,"Yes","No",,,,,,,,,,,,
4945,"Fortbildungskosten","Fortbildungskosten","Expense",,"Yes","No",,,,,,,,,,,,
4946,"Freiwillige Sozialleistungen","Freiwillige Sozialleistungen","Expense",,"Yes","No",,,,,,,,,,,,
4948,"Vergütg.freiberufl. Mituntern. § 15 EStG","Vergütg.freiberufl. Mituntern. § 15 EStG","Expense",,"Yes","No",,,,,,,,,,,,
4950,"Rechts- und Beratungskosten","Rechts- und Beratungskosten","Expense",,"Yes","No",,,,,,,,,,,,
4955,"Buchführungskosten","Buchführungskosten","Expense",,"Yes","No",,,,,,,,,,,,
4957,"Abschluß- und Prüfungskosten","Abschluß- und Prüfungskosten","Expense",,"Yes","No",,,,,,,,,,,,
4960,"Mieten für Einrichtungen","Mieten für Einrichtungen","Expense",,"Yes","No",,,,,,,,,,,,
4968,"GewStl. zu berücks. Miete Einr.§8 GewStG","GewStl. zu berücks. Miete Einr.§8 GewStG","Expense",,"Yes","No",,,,,,,,,,,,
4969,"Aufwand Abraum-/Abfallbeseitigung","Aufwand Abraum-/Abfallbeseitigung","Expense",,"Yes","No",,,,,,,,,,,,
4970,"Nebenkosten des Geldverkehrs","Bank charges","Expense",,"Yes","No","B_EXPENSE_ACCT",,,,,,,,,,,
4975,"Aufwendg. Anteile KapGes 100/50% n.abz","Aufwendg. Anteile KapGes 100/50% n.abz","Expense",,"Yes","No",,,,,,,,,,,,
4980,"Betriebsbedarf","Betriebsbedarf","Expense",,"Yes","No",,,,,,,,,,,,
4985,"Werkzeuge und Kleingeräte","Werkzeuge und Kleingeräte","Expense",,"Yes","No",,,,,,,,,,,,
4990,"Kalkulatorischer Unternehmerlohn","Kalkulatorischer Unternehmerlohn","Expense",,"Yes","No",,,,,,,,,,,,
4991,"Kalkulatorische Miete und Pacht","Kalkulatorische Miete und Pacht","Expense",,"Yes","No",,,,,,,,,,,,
4992,"Kalkulatorische Zinsen","Kalkulatorische Zinsen","Expense",,"Yes","No",,,,,,,,,,,,
4993,"Kalkulatorische Abschreibungen","Kalkulatorische Abschreibungen","Expense",,"Yes","No",,,,,,,,,,,,
4994,"Kalkulatorische Wagnisse","Kalkulatorische Wagnisse","Expense",,"Yes","No",,,,,,,,,,,,
4995,"Kalkulatorischer Lohn, unentgeltl. AN","Kalkulatorischer Lohn, unentgeltl. AN","Expense",,"Yes","No",,,,,,,,,,,,
4996,"Herstellungskosten","Herstellungskosten","Expense",,"Yes","No",,,,,,,,,,,,
4997,"Verwaltungskosten","Verwaltungskosten","Expense",,"Yes","No",,,,,,,,,,,,
4998,"Vertriebskosten","Vertriebskosten","Expense",,"Yes","No",,,,,,,,,,,,
4999,"Gegenkonto zu 4996 bis 4998","Gegenkonto zu 4996 bis 4998","Expense",,"Yes","No",,,,,,,,,,,,
7000,"Unfertige Erzeugnisse und Leistungen","We delivered but have not invoiced yet","Asset",,"Yes","No","NOTINVOICEDRECEIVABLES_ACCT",,,,,,,,,,,
7050,"Unfertige Erzeugnisse","Unfertige Erzeugnisse","Asset",,"Yes","No",,,,,,,,,,,,
7080,"Unfertige Leistungen","Unfertige Leistungen","Asset",,"Yes","No",,,,,,,,,,,,
7090,"In Ausführung befindl. Bauaufträge","In Ausführung befindl. Bauaufträge","Asset",,"Yes","No",,,,,,,,,,,,
7095,"In Arbeit befindliche Aufträge","In Arbeit befindliche Aufträge","Asset",,"Yes","No",,,,,,,,,,,,
7100,"Fertige Erzeugnisse und Waren","Fertige Erzeugnisse und Waren","Asset",,"Yes","No",,,,,,,,,,,,
7110,"Fertige Erzeugnisse","Fertige Erzeugnisse","Asset",,"Yes","No",,,,,,,,,,,,
7140,"Waren","Waren","Asset",,"Yes","No",,,,,,,,,,,,
8100,"Steuerfreie Umsätze §4 Nr. 8 ff UStG","Steuerfreie Umsätze §4 Nr. 8 ff UStG","Revenue",,"Yes","No",,,,,,,,,,,,
8110,"Sonstige steuerfr. Umsätze Inland","Sonstige steuerfr. Umsätze Inland","Revenue",,"Yes","No",,,,,,,,,,,,
8120,"Steuerfreie Umsätze § 4 Nr. 1a UStG","Steuerfreie Umsätze § 4 Nr. 1a UStG","Revenue",,"Yes","No",,,,,,,,,,,,
8125,"Steuerfreie EG-Lieferungen §4, 1b UStG","Steuerfreie EG-Lieferungen §4, 1b UStG","Revenue",,"Yes","No",,,,,,,,,,,,
8130,"Innergemeinschaftl. Dreiecksgeschäft","Innergemeinschaftl. Dreiecksgeschäft","Revenue",,"Yes","No",,,,,,,,,,,,
8135,"Steuerfr. EG-Lief.v.Neufahrzg.ohne UStID","Steuerfr. EG-Lief.v.Neufahrzg.ohne UStID","Revenue",,"Yes","No",,,,,,,,,,,,
8140,"Steuerfreie Umsätze Offshore usw.","Steuerfreie Umsätze Offshore usw.","Revenue",,"Yes","No",,,,,,,,,,,,
8150,"Steuerfreie Umsätze § 4 Nr. 2-7 UStG","Steuerfreie Umsätze § 4 Nr. 2-7 UStG","Revenue",,"Yes","No",,,,,,,,,,,,
8196,"Erlöse Geldspielautomaten 19% USt","Erlöse Geldspielautomaten 19% USt","Revenue",,"Yes","No",,,,,,,,,,,,
8200,"Erlöse","Erlöse","Revenue",,"Yes","No",,,,,,,,,,,,
8300,"Erlöse 7% USt","Erlöse 7% USt","Revenue",,"Yes","No",,,,,,,,,,,,
8310,"Erlöse EG-Lieferungen 7% USt","Erlöse EG-Lieferungen 7% USt","Revenue",,"Yes","No",,,,,,,,,,,,
8315,"Erlöse EG-Lieferungen 19% USt","Erlöse EG-Lieferungen 19% USt","Revenue",,"Yes","No",,,,,,,,,,,,
8320,"Im anderen EG-Land stpfl. Lieferungen","Im anderen EG-Land stpfl. Lieferungen","Revenue",,"Yes","No",,,,,,,,,,,,
8339,"Im anderen EG-Land stpfl. sonst. Leist.","Im anderen EG-Land stpfl. sonst. Leist.","Revenue",,"Yes","No",,,,,,,,,,,,
8400,"Erlöse 19% USt","Erlöse 19% USt","Revenue",,"Yes","No","P_REVENUE_ACCT",,,,,,,,,,,
8401,"Vorausberechnete Einnahmen","Vorausberechnete Einnahmen","Revenue",,"Yes","No","UNEARNEDREVENUE_ACCT",,,,,,,,,,,
8402,"Sontige Einnahmen","Sontige Einnahmen","Revenue",,"Yes","No","CH_REVENUE_ACCT",,,,,,,,,,,
8403,"Konto Kasse Ertrag","Konto Kasse Ertrag","Revenue",,"Yes","No","CB_RECEIPT_ACCT",,,,,,,,,,,
8500,"Provisionserlöse","Provisionserlöse","Revenue",,"Yes","No",,,,,,,,,,,,
8504,"Provisionserlöse, steuerfrei §4 Nr.8ff","Provisionserlöse, steuerfrei §4 Nr.8ff","Revenue",,"Yes","No",,,,,,,,,,,,
8505,"Provisionserlöse, steuerfrei §4 Nr.5","Provisionserlöse, steuerfrei §4 Nr.5","Revenue",,"Yes","No",,,,,,,,,,,,
8506,"Provisionserlöse 7% USt","Provisionserlöse 7% USt","Revenue",,"Yes","No",,,,,,,,,,,,
8508,"Provisionserlöse 16% USt","Provisionserlöse 16% USt","Revenue",,"Yes","No",,,,,,,,,,,,
8520,"Erlöse Abfallverwertung","Erlöse Abfallverwertung","Revenue",,"Yes","No",,,,,,,,,,,,
8540,"Erlöse Leergut","Erlöse Leergut","Revenue",,"Yes","No",,,,,,,,,,,,
8590,"Verrechnete sonstige Sachbezüge","Verrechnete sonstige Sachbezüge","Revenue",,"Yes","No",,,,,,,,,,,,
8591,"Sachbezüge 7% USt","Sachbezüge 7% USt","Revenue",,"Yes","No",,,,,,,,,,,,
8595,"Sachbezüge 19% USt","Sachbezüge 19% USt","Revenue",,"Yes","No",,,,,,,,,,,,
8596,"Sachbezüge 16% USt","Sachbezüge 16% USt","Revenue",,"Yes","No",,,,,,,,,,,,
8600,"Sonst. Erlöse betr. u. regelmäßig","Sonst. Erlöse betr. u. regelmäßig","Revenue",,"Yes","No",,,,,,,,,,,,
8610,"Verrechnete sonstige Sachbezüge","Verrechnete sonstige Sachbezüge","Revenue",,"Yes","No",,,,,,,,,,,,
8611,"Verrechn. sonstige Sachbezüge 19% USt","Verrechn. sonstige Sachbezüge 19% USt","Revenue",,"Yes","No",,,,,,,,,,,,
8614,"Verrechn. sonstige Sachbezüge ohne USt","Verrechn. sonstige Sachbezüge ohne USt","Revenue",,"Yes","No",,,,,,,,,,,,
8625,"Sonst. Erlöse betr. u. regelmäßig stfr.","Sonst. Erlöse betr. u. regelmäßig stfr.","Revenue",,"Yes","No",,,,,,,,,,,,
8630,"Sonst. Erlöse betr. u. regelmäßig 7%","Sonst. Erlöse betr. u. regelmäßig 7%","Revenue",,"Yes","No",,,,,,,,,,,,
8640,"Sonst. Erlöse betr. u. regelmäßig 19%","Sonst. Erlöse betr. u. regelmäßig 19%","Revenue",,"Yes","No",,,,,,,,,,,,
8650,"Erlöse Zinsen und Diskontspesen","Erlöse Zinsen und Diskontspesen","Revenue",,"Yes","No",,,,,,,,,,,,
8660,"Erl.Zinsen /Diskontspesen aus verb.UN","Erl.Zinsen /Diskontspesen aus verb.UN","Revenue",,"Yes","No",,,,,,,,,,,,
8700,"Nicht abgerechnete Einnahmen","We delivered but have not invoiced yet","Revenue",,"Yes","No","NOTINVOICEDREVENUE_ACCT",,,,,,,,,,,
8701,"Erlösschmälerungen","Erlösschmälerungen","Expense",,"Yes","No",,,,,,,,,,,,
8705,"Erlösschmälerungen steuerfrei §4 Nr. 1a","Erlösschmälerungen steuerfrei §4 Nr. 1a","Expense",,"Yes","No",,,,,,,,,,,,
8710,"Erlösschmälerungen 7% USt","Erlösschmälerungen 7% USt","Expense",,"Yes","No",,,,,,,,,,,,
8720,"Erlösschmälerungen 19% USt","Erlösschmälerungen 19% USt","Expense",,"Yes","No",,,,,,,,,,,,
8723,"Erlösschmälerungen 15% USt","Erlösschmälerungen 15% USt","Expense",,"Yes","No",,,,,,,,,,,,
8724,"Erlösschmälerung EG-Lieferung steuerfrei","Erlösschmälerung EG-Lieferung steuerfrei","Expense",,"Yes","No",,,,,,,,,,,,
8725,"Erlösschmälerung EG-Lieferung 7% USt","Erlösschmälerung EG-Lieferung 7% USt","Expense",,"Yes","No",,,,,,,,,,,,
8726,"Erlösschmälerung EG-Lieferung 19% USt","Erlösschmälerung EG-Lieferung 19% USt","Expense",,"Yes","No",,,,,,,,,,,,
8727,"Erlösschmäl.i.and. EG-Land stpfl. Lief.","Erlösschmäl.i.and. EG-Land stpfl. Lief.","Expense",,"Yes","No",,,,,,,,,,,,
8729,"Erlösschmälerung EG-Lieferung 15% USt","Erlösschmälerung EG-Lieferung 15% USt","Expense",,"Yes","No",,,,,,,,,,,,
8730,"Gewährte Skonti","Gewährte Skonti","Expense",,"Yes","No",,,,,,,,,,,,
8731,"Gewährte Skonti 7% USt","Gewährte Skonti 7% USt","Expense",,"Yes","No",,,,,,,,,,,,
8735,"Gewährte Skonti 16% USt","Gewährte Skonti 16% USt","Expense",,"Yes","No","PAYDISCOUNT_EXP_ACCT",,,,,,,,,,,
8736,"Gewährte Skonti 19% USt","Gewährte Skonti 19% USt","Expense",,"Yes","No",,,,,,,,,,,,
8740,"Gewährte Boni","Gewährte Boni","Expense",,"Yes","No",,,,,,,,,,,,
8750,"Gewährte Boni 7% USt","Gewährte Boni 7% USt","Expense",,"Yes","No",,,,,,,,,,,,
8760,"Gewährte Boni 19% USt","Gewährte Boni 19% USt","Expense",,"Yes","No",,,,,,,,,,,,
8764,"Gewährte Boni 15% USt","Gewährte Boni 15% USt","Expense",,"Yes","No",,,,,,,,,,,,
8770,"Gewährte Rabatte","Gewährte Rabatte","Expense",,"Yes","No","P_TRADEDISCOUNTGRANT_ACCT",,,,,,,,,,,
8780,"Gewährte Rabatte 7% USt","Gewährte Rabatte 7% USt","Expense",,"Yes","No",,,,,,,,,,,,
8790,"Gewährte Rabatte 19% USt","Gewährte Rabatte 19% USt","Expense",,"Yes","No",,,,,,,,,,,,
8794,"Gewährte Rabatte 15% USt","Gewährte Rabatte 15% USt","Expense",,"Yes","No",,,,,,,,,,,,
8800,"Erlöse aus Anlagenverkäufen","Erlöse aus Anlagenverkäufen","Revenue",,"Yes","No",,,,,,,,,,,,
8801,"Erlöse Sachanlageverkäufe 19% USt","Erlöse Sachanlageverkäufe 19% USt","Revenue",,"Yes","No","A_DISPOSAL_GAIN",,,,,,,,,,,
8817,"Erlöse Verkäufe immat.Vermögensgegenst","Erlöse Verkäufe immat.Vermögensgegenst","Revenue",,"Yes","No",,,,,,,,,,,,
8818,"Erlöse a. Verkäufen Finanzanlagen","Erlöse a. Verkäufen Finanzanlagen","Revenue",,"Yes","No",,,,,,,,,,,,
8820,"Erlöse Sachanlageverkäufe 19% USt","Erlöse Sachanlageverkäufe 19% USt","Revenue",,"Yes","No",,,,,,,,,,,,
8829,"Erlöse Anlagenverkäufe","Erlöse Anlagenverkäufe","Revenue",,"Yes","No",,,,,,,,,,,,
8837,"Erlöse Verkäufe immat.Vermögensgegenst","Erlöse Verkäufe immat.Vermögensgegenst","Revenue",,"Yes","No",,,,,,,,,,,,
8838,"Erlöse a. Verkäufen Finanzanlagen","Erlöse a. Verkäufen Finanzanlagen","Revenue",,"Yes","No",,,,,,,,,,,,
8900,"Unentgeltliche Wertabgaben","Unentgeltliche Wertabgaben","Revenue",,"Yes","No",,,,,,,,,,,,
8905,"Entnahme von Gegenständen ohne USt","Entnahme von Gegenständen ohne USt","Revenue",,"Yes","No",,,,,,,,,,,,
8910,"Entnahme Unternehmer (Waren) 19% USt","Entnahme Unternehmer (Waren) 19% USt","Revenue",,"Yes","No",,,,,,,,,,,,
8913,"Entnahme Unternehmer (Waren) 19% USt","Entnahme Unternehmer (Waren) 19% USt","Revenue",,"Yes","No",,,,,,,,,,,,
8914,"Entnahme Unternehmer (Waren) 16% USt","Entnahme Unternehmer (Waren) 16% USt","Revenue",,"Yes","No",,,,,,,,,,,,
8915,"Entnahme Unternehmer (Waren) 7% USt","Entnahme Unternehmer (Waren) 7% USt","Revenue",,"Yes","No",,,,,,,,,,,,
8919,"Entnahme Unternehmer (Waren) ohne USt","Entnahme Unternehmer (Waren) ohne USt","Revenue",,"Yes","No",,,,,,,,,,,,
8920,"Verwendung von Gegenständen 19% USt","Verwendung von Gegenständen 19% USt","Revenue",,"Yes","No",,,,,,,,,,,,
8924,"Verwendung von Gegenständen ohne USt","Verwendung von Gegenständen ohne USt","Revenue",,"Yes","No",,,,,,,,,,,,
8925,"Unentgeltl. Erbringung Leist. 19% USt","Unentgeltl. Erbringung Leist. 19% USt","Revenue",,"Yes","No",,,,,,,,,,,,
8927,"Unentgeltl. Erbringung Leist. 19% USt","Unentgeltl. Erbringung Leist. 19% USt","Revenue",,"Yes","No",,,,,,,,,,,,
8928,"Unentgeltl. Erbringung Leist. 16% USt","Unentgeltl. Erbringung Leist. 16% USt","Revenue",,"Yes","No",,,,,,,,,,,,
8929,"Unentgeltl. Erbringung Leist. ohne USt","Unentgeltl. Erbringung Leist. ohne USt","Revenue",,"Yes","No",,,,,,,,,,,,
8930,"Verwendung von Gegenständen 7% USt","Verwendung von Gegenständen 7% USt","Revenue",,"Yes","No",,,,,,,,,,,,
8932,"Unentgeltl. Erbringung Leist. 7% USt","Unentgeltl. Erbringung Leist. 7% USt","Revenue",,"Yes","No",,,,,,,,,,,,
8935,"Unentgeltl. Zuwend. Gegenstände 19% USt","Unentgeltl. Zuwend. Gegenstände 19% USt","Revenue",,"Yes","No",,,,,,,,,,,,
8939,"Unentgeltl. Zuwend. Gegenstände ohne USt","Unentgeltl. Zuwend. Gegenstände ohne USt","Revenue",,"Yes","No",,,,,,,,,,,,
8940,"Unentgeltl. Zuwend. von Waren 19% Ust","Unentgeltl. Zuwend. von Waren 19% USt","Revenue",,"Yes","No",,,,,,,,,,,,
8943,"Unentgeltl. Zuwend. von Waren 19% Ust","Unentgeltl. Zuwend. von Waren 19% USt","Revenue",,"Yes","No",,,,,,,,,,,,
8945,"Unentgeltl. Zuwend. von Waren 7% USt","Unentgeltl. Zuwend. von Waren 7% USt","Revenue",,"Yes","No",,,,,,,,,,,,
8949,"Unentgeltl. Zuwend. von Waren ohne USt","Unentgeltl. Zuwend. von Waren ohne USt","Revenue",,"Yes","No",,,,,,,,,,,,
8950,"Nicht steuerbare Umsätze","Nicht steuerbare Umsätze","Revenue",,"Yes","No",,,,,,,,,,,,
8955,"Umsatzsteuer-Vergütungen","Umsatzsteuer-Vergütungen","Revenue",,"Yes","No",,,,,,,,,,,,
8960,"Bestandsveränd.unfertige Erzeugnisse","Bestandsveränd.unfertige Erzeugnisse","Revenue",,"Yes","No",,,,,,,,,,,,
8970,"Bestandsveränderung unfertige Leistung","Bestandsveränderung unfertige Leistung","Revenue",,"Yes","No",,,,,,,,,,,,
8975,"Bestandsveränderung Bauaufträge","Bestandsveränderung Bauaufträge","Revenue",,"Yes","No",,,,,,,,,,,,
8977,"Bestandsveränderung Aufträge in Arbeit","Bestandsveränderung Aufträge in Arbeit","Revenue",,"Yes","No",,,,,,,,,,,,
8980,"Bestandsveränderung fertige Erzeugnisse","Bestandsveränderung fertige Erzeugnisse","Revenue",,"Yes","No",,,,,,,,,,,,
8990,"Andere aktivierte Eigenleistungen","Andere aktivierte Eigenleistungen","Revenue",,"Yes","No",,,,,,,,,,,,
9000,"Saldenvorträge Sachkonten","Saldenvorträge Sachkonten","Owner's Equity",,"Yes","No","RETAINEDEARNING_ACCT",,,,,,,,,,,
9008,"Saldenvorträge Debitoren","Saldenvorträge Debitoren","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9009,"Saldenvorträge Kreditoren","Saldenvorträge Kreditoren","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9060,"Offene Posten 1990","Offene Posten 1990","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9069,"Offene Posten 1999","Offene Posten 1999","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9070,"Offene Posten 2000","Offene Posten 2000","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9071,"Offene Posten 2001","Offene Posten 2001","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9085,"Offene Posten 1985","Offene Posten 1985","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9086,"Offene Posten 1986","Offene Posten 1986","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9087,"Offene Posten 1987","Offene Posten 1987","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9088,"Offene Posten 1988","Offene Posten 1988","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9089,"Offene Posten 1989","Offene Posten 1989","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9090,"Summenvortrag","Summenvortrag","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9091,"Offene Posten 1991","Offene Posten 1991","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9092,"Offene Posten 1992","Offene Posten 1992","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9093,"Offene Posten 1993","Offene Posten 1993","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9094,"Offene Posten 1994","Offene Posten 1994","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9095,"Offene Posten 1995","Offene Posten 1995","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9096,"Offene Posten 1996","Offene Posten 1996","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9097,"Offene Posten 1997","Offene Posten 1997","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9098,"Offene Posten 1998","Offene Posten 1998","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9101,"Verkaufstage","Verkaufstage","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9102,"Anzahl der Barkunden","Anzahl der Barkunden","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9103,"Beschäftigte Personen","Beschäftigte Personen","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9104,"Unbezahlte Personen","Unbezahlte Personen","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9105,"Verkaufskräfte","Verkaufskräfte","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9106,"Geschäftsraum qm","Geschäftsraum qm","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9107,"Verkaufsraum qm","Verkaufsraum qm","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9120,"Erweiterungsinvestitionen","Erweiterungsinvestitionen","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9135,"Auftragseingang im Geschäftsjahr","Auftragseingang im Geschäftsjahr","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9140,"Auftragsbestand","Auftragsbestand","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9190,"Gegenkonto zu Konten 9101 - 07","Gegenkonto zu Konten 9101 - 07","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9199,"Gegenkonto zu Konten 9120, 9135-9140","Gegenkonto zu Konten 9120, 9135-9140","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9200,"Beschäftigte Personen","Beschäftigte Personen","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9209,"Gegenkonto zu 9200","Gegenkonto zu 9200","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9210,"Produktive Löhne","Produktive Löhne","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9219,"Gegenkonto zu 9210","Gegenkonto zu 9210","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9220,"Gez. Kapital in DM (Art. 42/3/1 EGHGB)","Gez. Kapital in DM (Art. 42/3/1 EGHGB)","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9221,"Gez. Kapital Euro (Art. 42/3/2 EGHGB)","Gez. Kapital Euro (Art. 42/3/2 EGHGB)","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9229,"Gegenkonto zu Konten 90-91","Gegenkonto zu Konten 90-91","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9230,"Passive RAP Baukostenzuschüsse","Passive RAP Baukostenzuschüsse","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9232,"Passive RAP Investitionszulagen","Passive RAP Investitionszulagen","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9234,"Passive RAP Investitionszuschüsse","Passive RAP Investitionszuschüsse","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9239,"Gegenkonto zu Konten 9230-9238","Gegenkonto zu Konten 9230-9238","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9240,"Investitionsverbindlichk.b.Leistg.Verb.","Investitionsverbindlichk.b.Leistg.Verb.","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9241,"Investitionsverbindlichk. Sachanlagen","Investitionsverbindlichk. Sachanlagen","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9242,"Investitionsverbindlichk. immat. VG","Investitionsverbindlichk. immat. VG","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9243,"Investitionsverbindlichk. Finanzanlagen","Investitionsverbindlichk. Finanzanlagen","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9244,"Gegenkonto zu Konten 9240 - 43","Gegenkonto zu Konten 9240 - 43","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9245,"Forderungen Sachanlagenverkäufe","Forderungen Sachanlagenverkäufe","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9246,"Forderungen Verkäufe immat.Vermögensg.","Forderungen Verkäufe immat.Vermögensg.","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9247,"Forderungen Verkäufe von Finanzanlagen","Forderungen Verkäufe von Finanzanlagen","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9249,"Gegenkonto zu Konten 9245 - 47","Gegenkonto zu Konten 9245 - 47","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9250,"Eigenkapitalersetz. Gesellschafterdarl.","Eigenkapitalersetz. Gesellschafterdarl.","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9255,"Ungesicherte Gesellschafterdarl. (g.5J)","Ungesicherte Gesellschafterdarl. (g.5J)","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9259,"Gegenkonto zu 9250 und 9255","Gegenkonto zu 9250 und 9255","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9260,"Kurzfristige Rückstellungen","Kurzfristige Rückstellungen","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9262,"Mittelfristige Rückstellungen","Mittelfristige Rückstellungen","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9264,"Langfristige Rückstellung o.Pensionen","Langfristige Rückstellung o.Pensionen","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9269,"Gegenkonto zu Konten 9260-9268","Gegenkonto zu Konten 9260-9268","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9270,"Gegenkonto zu 9271 bis 9278","Gegenkonto zu 9271 bis 9278","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9271,"Verbindl. Wechselbegebung/-übertragung","Verbindl. Wechselbegebung/-übertragung","Owner's Equity",,"Yes","No",,,,,,,,,,,,
