[Account_Value],[Account_Name],[Account_Description],[Account_Type],[Account_Sign],[Account_Document],[Account_Summary],[Default_Account],[Account_Parent],[Balance Sheet],[Balance Sheet_Name],[US 1120 Balance Sheet],US 1120 Balance Sheet_Name,[Profit & Loss],[Profit & Loss_Name],[US 1120 Income Statement],[US 1120 Income Statement_Name],[Cash Flow],[Cash Flow_Name]
36800,DIFERENTE DE PRET LA ANIMALE SI PASARI,DIFERENTE DE PRET LA ANIMALE SI PASARI,Asset,B,,No,,368,5,S,368,#N/A,C,O,368,36800,562
37100,MARFURI,MARFURI,Asset,B,Yes,No,W_INVENTORY_ACCT,371,5,S,371,#N/A,C,O,371,37100,563
37800,DIFERENTE DE PRET LA MARFURI,DIFERENTE DE PRET LA MARFURI,Asset,B,,No,,378,5,S,378,#N/A,C,O,378,37800,564
38100,AMBALAJE,AMBALAJE,Asset,B,,No,,381,5,S,381,#N/A,C,O,381,38100,565
38800,DIFERENTE DE PRET LA AMBALAJE,DIFERENTE DE PRET LA AMBALAJE,Asset,B,,No,,388,5,S,388,#N/A,C,O,388,38800,566
39100,AJUST.PT.DEPREC.MATERIILOR PRIME,AJUST.PT.DEPREC.MATERIILOR PRIME,Asset,B,,No,,391,5,S,391,#N/A,C,O,391,39100,567
39300,AJUST.PT.DEPREC.PRODUCTIEI IN CURS DE EXECUTIE,AJUST.PT.DEPREC.PRODUCTIEI IN CURS DE EXECUTIE,Asset,B,,No,,393,5,S,393,#N/A,C,O,393,39300,568
39600,AJUST.PT.DEPREC.ANIMALELOR,AJUST.PT.DEPREC.ANIMALELOR,Asset,B,,No,,396,5,S,396,#N/A,C,O,396,39600,569
39700,AJUST.PT.DEPREC.MARFURILOR,AJUST.PT.DEPREC.MARFURILOR,Asset,B,,No,,397,5,S,397,#N/A,C,O,397,39700,570
39800,AJUST.PT.DEPREC.AMBALAJELOR,AJUST.PT.DEPREC.AMBALAJELOR,Asset,B,,No,,398,5,S,398,#N/A,C,O,398,39800,571
41300,EFECTE DE PRIMIT DE LA CLIENTI,EFECTE DE PRIMIT DE LA CLIENTI,Asset,B,,No,,413,5,S,413,#N/A,C,O,413,41300,572
41800,CLIENTI - FACTURI DE INTOCMIT,CLIENTI - FACTURI DE INTOCMIT,Asset,B,Yes,No,NOTINVOICEDRECEIVABLES_ACCT,418,5,S,418,#N/A,C,O,418,41800,573
42500,AVANSURI ACORDATE PERSONALULUI,AVANSURI ACORDATE PERSONALULUI,Asset,B,Yes,No,E_PREPAYMENT_ACCT,425,5,S,425,#N/A,C,O,425,42500,574
46100,DEBITORI DIVERSI,DEBITORI DIVERSI,Asset,B,,No,,461,5,S,461,#N/A,C,O,461,46100,575
49100,AJUST.PT.DEPREC.CREANTELOR - CLIENTI,AJUST.PT.DEPREC.CREANTELOR - CLIENTI,Asset,B,,No,,491,5,S,491,#N/A,C,O,491,49100,576
49500,AJUST.PT.DEPREC.CREANTELOR - DECONTARI IN CADRUL GRUPULUI SI,AJUST.PT.DEPREC.CREANTELOR - DECONTARI IN CADRUL GRUPULUI SI CU ACTIONARII/ASOCIATII,Asset,B,,No,,495,5,S,495,#N/A,C,O,495,49500,577
49600,AJUST.PT.DEPREC.CREANTELOR - DEBITORI DIVERSI,AJUST.PT.DEPREC.CREANTELOR - DEBITORI DIVERSI,Asset,B,,No,,496,5,S,496,#N/A,C,O,496,49600,578
50100,ACTIUNI DETINUTE LA ENTITATILE AFILIATE,ACTIUNI DETINUTE LA ENTITATILE AFILIATE,Asset,B,,No,,501,5,S,501,#N/A,C,O,501,50100,579
50500,OBLIGATIUNI EMISE SI RASCUMPARATE,OBLIGATIUNI EMISE SI RASCUMPARATE,Asset,B,,No,,505,5,S,505,#N/A,C,O,505,50500,580
50600,OBLIGATIUNI,OBLIGATIUNI,Asset,B,,No,,506,5,S,506,#N/A,C,O,506,50600,581
59100,AJUST.PT.PIERDEREA DE VALOARE A ACT.DETINUTE LA ENTITATILE A,AJUST.PT.PIERDEREA DE VALOARE A ACT.DETINUTE LA ENTITATILE AFILIATE,Asset,B,,No,,591,5,S,591,#N/A,C,O,591,59100,582
59500,AJUST.PT.PIERDEREA DE VALOARE A OBLIG.EMISE SI RASCUMPARATE,AJUST.PT.PIERDEREA DE VALOARE A OBLIG.EMISE SI RASCUMPARATE,Asset,B,,No,,595,5,S,595,#N/A,C,O,595,59500,583
59600,AJUST.PT.PIERDEREA DE VALOARE A OBLIG,AJUST.PT.PIERDEREA DE VALOARE A OBLIG,Asset,B,,No,,596,5,S,596,#N/A,C,O,596,59600,584
59800,AJUST.PT.PIERDEREA DE VALOARE A ALTOR INVEST.PE TERMEN SCURT,AJUST.PT.PIERDEREA DE VALOARE A ALTOR INVEST.PE TERMEN SCURT SI CREANTE ASIMILATE,Asset,B,,No,,598,5,S,598,#N/A,C,O,598,59800,585
54200,AVANSURI DE TREZORERIE,AVANSURI DE TREZORERIE,Asset,B,,No,,542,5,S,542,#N/A,C,O,542,54200,586
58100,VIRAMENTE INT.A/P  ,VIRAMENTE INT.A/P  ,Asset,B,Yes,No,B_INTRANSIT_ACCT,581,5,S,581,#N/A,C,O,581,58100,587
47100,CHELT.INREGISTRATE IN AVANS,CHELT.INREGISTRATE IN AVANS,Asset,B,,No,,471,4,S,471,#N/A,C,O,471,47100,588
40101,FURNIZORI MARFA,FURNIZORI MARFA,Liability,Credit,Yes,No,V_LIABILITY_ACCT,401,4,S,401,#N/A,C,O,401,40101,589
40102,FURNIZORI SERVICII,FURNIZORI SERVICII,Liability,Credit,Yes,No,V_LIABILITY_SERVICES_ACCT,401,4,S,401,#N/A,C,O,401,40102,590
40300,EFECTE DE PLATIT,EFECTE DE PLATIT,Liability,Credit,Yes,No,B_PAYMENTSELECT_ACCT,403,4,S,403,#N/A,C,O,403,40300,591
40400,FURNIZORI DE IMOBILIZARI,FURNIZORI DE IMOBILIZARI,Liability,Credit,,No,,404,4,S,404,#N/A,C,O,404,40400,592
40500,EFECTE DE PLATIT PT.IMOBILIZARI,EFECTE DE PLATIT PT.IMOBILIZARI,Liability,Credit,,No,,405,4,S,405,#N/A,C,O,405,40500,593
40800,FURNIZORI - FACTURI NESOSITE,FURNIZORI - FACTURI NESOSITE,Liability,Credit,Yes,No,NOTINVOICEDRECEIPTS_ACCT,408,4,S,408,#N/A,C,O,408,40800,594
41900,CLIENTI - CREDITORI,CLIENTI - CREDITORI,Liability,Credit,Yes,No,C_PREPAYMENT_ACCT,419,4,S,419,#N/A,C,O,419,41900,595
42100,PERSONAL - SALARII DATORATE,PERSONAL - SALARII DATORATE,Liability,Credit,,No,,421,4,S,421,#N/A,C,O,421,42100,596
42300,PERSONAL - AJUTOARE MATERIALE DATORATE,PERSONAL - AJUTOARE MATERIALE DATORATE,Liability,Credit,,No,,423,4,S,423,#N/A,C,O,423,42300,597
42400,PRIME REPREZENTAND PARTICIPAREA PERSONALULUI LA PROFIT13 ,PRIME REPREZENTAND PARTICIPAREA PERSONALULUI LA PROFIT13 ,Liability,Credit,,No,,424,4,S,424,#N/A,C,O,424,42400,598
42600,DREPTURI DE PERSONAL NERIDICATE,DREPTURI DE PERSONAL NERIDICATE,Liability,Credit,,No,,426,4,S,426,#N/A,C,O,426,42600,599
42700,RETINERI DIN SALARII DATORATE TERTILOR,RETINERI DIN SALARII DATORATE TERTILOR,Liability,Credit,,No,,427,4,S,427,#N/A,C,O,427,42700,600
44400,IMPOZITUL PE VENITURI DE NATURA SALARIILOR,IMPOZITUL PE VENITURI DE NATURA SALARIILOR,Liability,Credit,,No,,444,4,S,444,#N/A,C,O,444,44400,601
44600,ALTE IMPOZITE  TAXE SI VARSAMINTE ASIMILATE,ALTE IMPOZITE  TAXE SI VARSAMINTE ASIMILATE,Liability,Credit,,No,,446,4,S,446,#N/A,C,O,446,44600,602
44700,FONDURI SPECIALE - TAXE SI VARSAMINTE ASIMILATE,FONDURI SPECIALE - TAXE SI VARSAMINTE ASIMILATE,Liability,Credit,,No,,447,4,S,447,#N/A,C,O,447,44700,603
45600,DECONTARI CU ACTIONARII/ASOCIATII PRIVIND CAPITALUL,DECONTARI CU ACTIONARII/ASOCIATII PRIVIND CAPITALUL,Liability,Credit,,No,,456,4,S,456,#N/A,C,O,456,45600,604
45700,DIVIDENDE DE PLATA,DIVIDENDE DE PLATA,Liability,Credit,,No,,457,4,S,457,#N/A,C,O,457,45700,605
46200,CREDITORI DIVERSI,CREDITORI DIVERSI,Liability,Credit,,No,,462,4,S,462,#N/A,C,O,462,46200,606
47300,DECONTARI DIN OPERATII IN CURS DE CLARIFICARE,DECONTARI DIN OPERATII IN CURS DE CLARIFICARE,Liability,Credit,,No,,473,4,S,473,#N/A,C,O,473,47300,607
16700,ALTE IMPRUM.SI DATORII ASIMILATE,ALTE IMPRUM.SI DATORII ASIMILATE,Liability,Credit,,No,,167,4,S,167,#N/A,C,O,167,16700,608
16900,PRIME PRIVIND RAMBURSAREA OBLIGATIUNILOR,PRIME PRIVIND RAMBURSAREA OBLIGATIUNILOR,Liability,Credit,,No,,169,5,S,169,#N/A,C,O,169,16900,609
13100,SUBVENTII GUV.PT.INVEST,SUBVENTII GUV.PT.INVEST,Liability,Credit,,No,,131,5,S,131,#N/A,C,O,131,13100,610
13200,IMPRUM.NERAMB.CU CARACTER DE SUBV.PT.INVEST,IMPRUM.NERAMB.CU CARACTER DE SUBV.PT.INVEST,Liability,Credit,,No,,132,5,S,132,#N/A,C,O,132,13200,611
13300,DONATII PT.INVEST,DONATII PT.INVEST,Liability,Credit,,No,,133,5,S,133,#N/A,C,O,133,13300,612
13400,PLUSURI DE INVENTAR DE NATURA IMOBILIZ.P  ,PLUSURI DE INVENTAR DE NATURA IMOBILIZ.P  ,Liability,Credit,,No,,134,5,S,134,#N/A,C,O,134,13400,613
13800,ALTE SUME PRIMITE CU CARACTER DE SUBV.PT.INVEST,ALTE SUME PRIMITE CU CARACTER DE SUBV.PT.INVEST,Liability,Credit,,No,,138,5,S,138,#N/A,C,O,138,13800,614
47200,VEN.INREGISTRATE IN AVANS,VEN.INREGISTRATE IN AVANS,Liability,Credit,,No,,472,5,S,472,#N/A,C,O,472,47200,615
10500,REZERVE DIN REEVALUARE,REZERVE DIN REEVALUARE,Liability,Credit,,No,,105,5,S,105,#N/A,C,O,105,10500,616
10700,REZERVE DIN CONVERSIE (CONS),REZERVE DIN CONVERSIE (CONS),Liability,Credit,,No,,107,5,S,107,#N/A,C,O,107,10700,617
12101,PROFIT SAU PIERDERE,PROFIT SAU PIERDERE,Liability,Credit,Yes,No,RETAINEDEARNING_ACCT,121,5,S,121,#N/A,C,O,121,12101,618
12102,PROFIT SAU PIERDERE,PROFIT SAU PIERDERE,Liability,Credit,Yes,No,INCOMESUMMARY_ACCT,121,5,S,121,#N/A,C,O,121,12102,619
12900,REPARTIZAREA PROFITULUI,REPARTIZAREA PROFITULUI,Liability,Credit,,No,,129,5,S,129,#N/A,C,O,129,12900,620
70101,VEN.DIN VANZ.PROD.FINITE ,VEN.DIN VANZ.PROD.FINITE ,Revenue,Credit,,No,,701,6,S,701,#N/A,C,O,701,70101,621
70102,VEN.DIN VANZ.PROD.FINITE -NEFACTURAT,VEN.DIN VANZ.PROD.FINITE -NEFACTURAT,Revenue,Credit,Yes,No,NOTINVOICEDREVENUE_ACCT,701,6,S,701,#N/A,C,O,701,70102,622
70103,VEN.DIN VANZ.PROD.FINITE -NEFACTURAT,VEN.DIN VANZ.PROD.FINITE -NEFACTURAT,Revenue,Credit,Yes,No,UNEARNEDREVENUE_ACCT,701,6,S,701,#N/A,C,O,701,70103,623
70200,VEN.DIN VANZ.SEMIFABRICATELOR ,VEN.DIN VANZ.SEMIFABRICATELOR ,Revenue,Credit,,No,,702,6,S,702,#N/A,C,O,702,70200,624
70300,VEN.DIN VANZ.PROD.REZIDUALE ,VEN.DIN VANZ.PROD.REZIDUALE ,Revenue,Credit,,No,,703,6,S,703,#N/A,C,O,703,70300,625
70400,VEN.DIN LUCRARI EXEC.SI SERVICII PRESTATE ,VEN.DIN LUCRARI EXEC.SI SERVICII PRESTATE ,Revenue,Credit,,No,,704,6,S,704,#N/A,C,O,704,70400,626
70500,VEN.DIN STUDII SI CERCETARI ,VEN.DIN STUDII SI CERCETARI ,Revenue,Credit,,No,,705,6,S,705,#N/A,C,O,705,70500,627
70600,VEN.DIN REDEVENTE  LOCATII DE GEST.SI CHIRII ,VEN.DIN REDEVENTE  LOCATII DE GEST.SI CHIRII ,Revenue,Credit,,No,,706,6,S,706,#N/A,C,O,706,70600,628
70800,VEN.DIN ACTIVIT.DIVERSE ,VEN.DIN ACTIVIT.DIVERSE ,Revenue,Credit,,No,,708,6,S,708,#N/A,C,O,708,70800,629
70900,VEN.DIN RABAT REMIZA RISTURN,VEN.DIN RABAT REMIZA RISTURN,Revenue,Credit,Yes,No,P_TRADEDISCOUNTGRANT_ACCT,709,6,S,709,#N/A,C,O,709,70900,630
70700,VEN.DIN VANZ.MARFURILOR ,VEN.DIN VANZ.MARFURILOR ,Revenue,Credit,Yes,No,P_REVENUE_ACCT,707,6,S,707,#N/A,C,O,707,70700,631
71100,VARIATIA STOCURILOR ,VARIATIA STOCURILOR ,Revenue,Credit,,No,,711,5,S,711,#N/A,C,O,711,71100,632
72100,VEN.DIN PROD.DE IMOBILIZARI NECORP.,VEN.DIN PROD.DE IMOBILIZARI NECORP.,Revenue,Credit,,No,,721,5,S,721,#N/A,C,O,721,72100,633
72200,VEN.DIN PROD.DE IMOBILIZARI CORP.,VEN.DIN PROD.DE IMOBILIZARI CORP.,Revenue,Credit,,No,,722,5,S,722,#N/A,C,O,722,72200,634
60100,CHELT.CU MATERIILE PRIME ,CHELT.CU MATERIILE PRIME ,Expense,B,,No,,601,5,S,601,#N/A,C,O,601,60100,635
60300,CHELT.PRIVIND MATERIALELE DE NATURA OBIECTELOR DE INVENTAR ,CHELT.PRIVIND MATERIALELE DE NATURA OBIECTELOR DE INVENTAR ,Expense,B,,No,,603,5,S,603,#N/A,C,O,603,60300,636
60400,CHELT.PRIVIND MATERIALELE NESTOCATE ,CHELT.PRIVIND MATERIALELE NESTOCATE ,Expense,B,,No,,604,5,S,604,#N/A,C,O,604,60400,637
60600,CHELT.PRIVIND ANIMALELE SI PASARILE ,CHELT.PRIVIND ANIMALELE SI PASARILE ,Expense,B,,No,,606,5,S,606,#N/A,C,O,606,60600,638
60800,CHELT.PRIVIND AMBALAJELE ,CHELT.PRIVIND AMBALAJELE ,Expense,B,,No,,608,5,S,608,#N/A,C,O,608,60800,639
60500,CHELT.PRIVIND ENERGIA SI APA ,CHELT.PRIVIND ENERGIA SI APA ,Expense,B,,No,,605,5,S,605,#N/A,C,O,605,60500,640
60701,CHELT. PRIVIND MARFURILE-VAR STOC A,CHELT. PRIVIND MARFURILE-VAR STOC A,Expense,B,Yes,No,W_DIFFERENCES_ACCT,607,5,S,607,#N/A,C,O,607,60701,641
60702,CHELT. PRIVIND MARFURILE-APROVIZIONARI A,CHELT. PRIVIND MARFURILE-APROVIZIONARI A,Expense,B,Yes,No,P_EXPENSE_ACCT,607,5,S,607,#N/A,C,O,607,60702,642
60703,CHELT. PRIVIND MARFURILE-APROVIZIONARI B,CHELT. PRIVIND MARFURILE-APROVIZIONARI B,Expense,B,Yes,No,W_INVACTUALADJUST_ACCT,607,5,S,607,#N/A,C,O,607,60703,643
60704,CHELT. PRIVIND MARFURILE-APROVIZIONARI B,CHELT. PRIVIND MARFURILE-APROVIZIONARI B,Expense,B,Yes,No,PPVOFFSET_ACCT,607,5,S,607,#N/A,C,O,607,60704,644
60709,CHELT. PRIVIND MARFURILE-DISC APROV,CHELT. PRIVIND MARFURILE-DISC APROV,Expense,B,Yes,No,P_TRADEDISCOUNTREC_ACCT,607,5,S,607,#N/A,C,O,607,60709,645
64100,CHELT.CU SALARIILE PERS,CHELT.CU SALARIILE PERS,Expense,B,Yes,No,E_EXPENSE_ACCT,641,6,S,641,#N/A,C,O,641,64100,646
64200,CHELT.CU TICHETELE DE MASA ACORDATE SALARIATILOR ,CHELT.CU TICHETELE DE MASA ACORDATE SALARIATILOR ,Expense,B,,No,,642,6,S,642,#N/A,C,O,642,64200,647
65400,PIERDERI DIN CREANTE SI DEBITORI DIVERSI ,PIERDERI DIN CREANTE SI DEBITORI DIVERSI ,Expense,B,Yes,No,WRITEOFF_ACCT,654,5,S,654,#N/A,C,O,654,65400,648
75400,VEN.DIN CREANTE REACTIVATE SI DEBITORI DIVERSI ,VEN.DIN CREANTE REACTIVATE SI DEBITORI DIVERSI ,Revenue,Credit,,No,,754,5,S,754,#N/A,C,O,754,75400,649
61100,CHELT.CU INTRETINEREA SI REPARATIILE ,CHELT.CU INTRETINEREA SI REPARATIILE ,Expense,B,,No,,611,6,S,611,#N/A,C,O,611,61100,650
61200,CHELT.CU REDEVENTELE  LOCATIILE DE GESTIUNE SI CHIRIILE ,CHELT.CU REDEVENTELE  LOCATIILE DE GESTIUNE SI CHIRIILE ,Expense,B,,No,,612,6,S,612,#N/A,C,O,612,61200,651
61300,CHELT.CU PRIMELE DE ASIGURARE ,CHELT.CU PRIMELE DE ASIGURARE ,Expense,B,,No,,613,6,S,613,#N/A,C,O,613,61300,652
61400,CHELT.CU STUDIILE SI CERCETARILE ,CHELT.CU STUDIILE SI CERCETARILE ,Expense,B,,No,,614,6,S,614,#N/A,C,O,614,61400,653
62100,CHELT.CU COLABORATORII ,CHELT.CU COLABORATORII ,Expense,B,,No,,621,6,S,621,#N/A,C,O,621,62100,654
62200,CHELT.PRIVIND COMISIOANELE SI ONORARIILE ,CHELT.PRIVIND COMISIOANELE SI ONORARIILE ,Expense,B,,No,,622,6,S,622,#N/A,C,O,622,62200,655
62300,CHELT.DE PROTOCOL  RECLAMA SI PUBLICITATE ,CHELT.DE PROTOCOL  RECLAMA SI PUBLICITATE ,Expense,B,,No,,623,6,S,623,#N/A,C,O,623,62300,656
62400,CHELT.CU TRANSPORTUL DE BUNURI SI PERSONAL ,CHELT.CU TRANSPORTUL DE BUNURI SI PERSONAL ,Expense,B,,No,,624,6,S,624,#N/A,C,O,624,62400,657
62500,CHELT.CU DEPLASARI  DETASARI SI TRANSFERARI ,CHELT.CU DEPLASARI  DETASARI SI TRANSFERARI ,Expense,B,,No,,625,6,S,625,#N/A,C,O,625,62500,658
62600,CHELT.POSTALE SI TAXE DE TELECOMUNICATII ,CHELT.POSTALE SI TAXE DE TELECOMUNICATII ,Expense,B,,No,,626,6,S,626,#N/A,C,O,626,62600,659
62700,CHELT.CU SERVICIILE BANCARE SI ASIMILATE ,CHELT.CU SERVICIILE BANCARE SI ASIMILATE ,Expense,B,Yes,No,B_EXPENSE_ACCT,627,6,S,627,#N/A,C,O,627,62700,660
62800,ALTE CHELTUIELI CU SERVICIILE EXECUTATE DE TERTI ,ALTE CHELTUIELI CU SERVICIILE EXECUTATE DE TERTI ,Expense,B,,No,CB_EXPENSE_ACCT,628,6,S,628,#N/A,C,O,628,62800,661
63500,CHELT.CU ALTE IMP.  TAXE SI VARSAMINTE ASIMILATE ,CHELT.CU ALTE IMP.  TAXE SI VARSAMINTE ASIMILATE ,Expense,B,,No,,635,6,S,635,#N/A,C,O,635,63500,662
76300,VEN.DIN CREANTE IMOBILIZATE ,VEN.DIN CREANTE IMOBILIZATE ,Revenue,Credit,,No,,763,5,S,763,#N/A,C,O,763,76300,663
76600,VEN.DIN DOBANZI ,VEN.DIN DOBANZI ,Revenue,Credit,Yes,No,B_INTERESTREV_ACCT,766,5,S,766,#N/A,C,O,766,76600,664
76200,VEN.DIN INVEST FINANCIARE PE TERMEN SCURT ,VEN.DIN INVEST FINANCIARE PE TERMEN SCURT ,Revenue,Credit,,No,,762,5,S,762,#N/A,C,O,762,76200,665
76501,VEN.DIN DIFERENTE DE CURS VALUTAR ,VEN.DIN DIFERENTE DE CURS VALUTAR ,Revenue,Credit,Yes,No,B_REVALUATIONGAIN_ACCT,765,5,S,765,#N/A,C,O,765,76501,666
76502,VEN.DIN DIFERENTE DE CURS VALUTAR ,VEN.DIN DIFERENTE DE CURS VALUTAR ,Revenue,Credit,Yes,No,B_SETTLEMENTGAIN_ACCT,765,5,S,765,#N/A,C,O,765,76502,667
76503,VEN.DIN DIFERENTE DE CURS VALUTAR ,VEN.DIN DIFERENTE DE CURS VALUTAR ,Revenue,Credit,Yes,No,REALIZEDGAIN_ACCT,765,5,S,765,#N/A,C,O,765,76503,668
76504,VEN.DIN DIFERENTE DE CURS VALUTAR ,VEN.DIN DIFERENTE DE CURS VALUTAR ,Revenue,Credit,Yes,No,UNREALIZEDGAIN_ACCT,765,5,S,765,#N/A,C,O,765,76504,669
76700,VEN.DIN SCONTURI OBTINUTE ,VEN.DIN SCONTURI OBTINUTE ,Revenue,Credit,Yes,No,PAYDISCOUNT_EXP_ACCT,767,5,S,767,#N/A,C,O,767,76700,670
76800,ALTE VENITURI FINANCIARE ,ALTE VENITURI FINANCIARE ,Revenue,Credit,,No,,768,5,S,768,#N/A,C,O,768,76800,671
66600,CHELT.PRIV.DOB.,CHELT.PRIV.DOB.,Expense,B,Yes,No,B_INTERESTEXP_ACCT,666,5,S,666,#N/A,C,O,666,66600,672
66300,PIERDERI DIN CREANTE LEGATE DE PARTICIPATII ,PIERDERI DIN CREANTE LEGATE DE PARTICIPATII ,Expense,B,,No,,663,5,S,663,#N/A,C,O,663,66300,673
66501,CHELT.DIN DIFERENTE DE CURS VALUTAR ,CHELT.DIN DIFERENTE DE CURS VALUTAR ,Expense,B,Yes,No,B_REVALUATIONLOSS_ACCT,665,5,S,665,#N/A,C,O,665,66501,674
66502,CHELT.DIN DIFERENTE DE CURS VALUTAR ,CHELT.DIN DIFERENTE DE CURS VALUTAR ,Expense,B,Yes,No,REALIZEDLOSS_ACCT,665,5,S,665,#N/A,C,O,665,66502,675
66503,CHELT.DIN DIFERENTE DE CURS VALUTAR ,CHELT.DIN DIFERENTE DE CURS VALUTAR ,Expense,B,Yes,No,B_SETTLEMENTLOSS_ACCT,665,5,S,665,#N/A,C,O,665,66503,676
66504,CHELT.DIN DIFERENTE DE CURS VALUTAR ,CHELT.DIN DIFERENTE DE CURS VALUTAR ,Expense,B,Yes,No,UNREALIZEDLOSS_ACCT,665,5,S,665,#N/A,C,O,665,66504,677
66700,CHELT.PRIV.SCONTURILE ACORDATE ,CHELT.PRIV.SCONTURILE ACORDATE ,Expense,B,Yes,No,PAYDISCOUNT_REV_ACCT,667,5,S,667,#N/A,C,O,667,66700,678
66800,ALTE CHELT.FIN.,ALTE CHELT.FIN.,Expense,B,,No,,668,5,S,668,#N/A,C,O,668,66800,679
77100,VEN.DIN SUBV.PT.EVENIMENTE EXTRAORDINARE SI ALTELE SIMILARE ,VEN.DIN SUBV.PT.EVENIMENTE EXTRAORDINARE SI ALTELE SIMILARE ,Revenue,Credit,,No,,771,4,S,771,#N/A,C,O,771,77100,680
67100,CHELT.PRIVIND CALAMITATILE SI ALTE EVENIMENTE EXTRAORD.,CHELT.PRIVIND CALAMITATILE SI ALTE EVENIMENTE EXTRAORD.,Expense,B,,No,,671,4,S,671,#N/A,C,O,671,67100,681
69100,CHELT.CU IMP.PE PROFIT ,CHELT.CU IMP.PE PROFIT ,Expense,B,Yes,No,T_EXPENSE_ACCT,691,4,S,691,#N/A,C,O,691,69100,682
69800,CHELT.CU IMP.PE VENIT SI CU ALTE IMP.CARE NU APAR IN ELEM.DE,CHELT.CU IMP.PE VENIT SI CU ALTE IMP.CARE NU APAR IN ELEM.DE MAI SUS16  ,Expense,B,,No,,698,4,S,698,#N/A,C,O,698,69800,683
88000,DIFERENCIAS ENTRE EL COSTE DEL PRODUCTO Y EL PRECIO DE LA FR,DIFERENCIAS ENTRE EL COSTE DEL PRODUCTO Y EL PRECIO DE LA FR,Memo,Natural,Yes,No,P_INVOICEPRICEVARIANCE_ACCT,880,4,S,880,#N/A,C,#¡REF!,880,88000,684
88100,DIFERENCIA ENTRE EL PRECIO DE COMPRA Y EL COSTE ESTáNDAR,DIFERENCIA ENTRE EL PRECIO DE COMPRA Y EL COSTE ESTáNDAR,Memo,Natural,Yes,No,P_PURCHASEPRICEVARIANCE_ACCT,881,4,S,881,#N/A,C,#¡REF!,881,88100,685
88200,CUENTAS DE SUSPENSO DE INGRESO,CUENTAS DE SUSPENSO DE INGRESO,Memo,Natural,Yes,No,CB_RECEIPT_ACCT,882,4,S,882,#N/A,C,#¡REF!,882,88200,686
88300,CUENTA POR DEFECTO DE OTROS GASTOS,CUENTA POR DEFECTO DE OTROS GASTOS,Memo,Natural,Yes,No,CH_EXPENSE_ACCT,883,4,S,883,#N/A,C,#¡REF!,883,88300,687
88400,CUENTA POR DEFECTO DE OTROS INGRESOS,CUENTA POR DEFECTO DE OTROS INGRESOS,Memo,Natural,Yes,No,CH_REVENUE_ACCT,884,4,S,884,#N/A,C,#¡REF!,884,88400,688
88500,CUENTA DE COMPENSACION DE ASIENTOS,CUENTA DE COMPENSACION DE ASIENTOS,Memo,Natural,Yes,No,CURRENCYBALANCING_ACCT,885,4,S,885,#N/A,C,#¡REF!,885,88500,689
88600,COSTE DE PRODUCTOS VENDIDOS,COSTE DE PRODUCTOS VENDIDOS,Memo,Natural,Yes,No,P_COGS_ACCT,886,4,S,886,#N/A,C,#¡REF!,886,88600,690
88700,CUENTA DE CUADRE,CUENTA DE CUADRE,Memo,Natural,Yes,No,SUSPENSEBALANCING_ACCT,887,4,S,887,#N/A,C,#¡REF!,887,88700,691
88800,CUENTA DE SUSPENSO,CUENTA DE SUSPENSO,Memo,Natural,Yes,No,SUSPENSEERROR_ACCT,888,4,S,888,#N/A,C,#¡REF!,888,88800,692
88900,CUENTA POR DEFECTO,CUENTA POR DEFECTO,Memo,Natural,Yes,No,DEFAULT_ACCT,889,4,S,889,#N/A,C,#¡REF!,889,88900,693
89100,BILANT DE DESCHIDERE ,BILANT DE DESCHIDERE ,Memo,Natural,,No,,891,3,S,891,#N/A,C,#¡REF!,891,89100,694
89200,BILANT DE INCHIDERE ,BILANT DE INCHIDERE ,Memo,Natural,,No,,892,3,S,892,#N/A,C,#¡REF!,892,89200,695
90100,DECONTARI INT.PRIVIND CHELTUIELILE ,DECONTARI INT.PRIVIND CHELTUIELILE ,Memo,Natural,,No,,901,3,S,901,#N/A,C,#¡REF!,901,90100,696
90200,DECONTARI INT.PRIVIND PRODUCTIA OBTINUTA ,DECONTARI INT.PRIVIND PRODUCTIA OBTINUTA ,Memo,Natural,,No,,902,3,S,902,#N/A,C,#¡REF!,902,90200,697
90300,DECONTARI INT.PRIVIND DIFERENTELE DE PRET ,DECONTARI INT.PRIVIND DIFERENTELE DE PRET ,Memo,Natural,,No,,903,3,S,903,#N/A,C,#¡REF!,903,90300,698
92100,CHELTUIELILE ACTIVITATII DE BAZA ,CHELTUIELILE ACTIVITATII DE BAZA ,Memo,Natural,,No,,921,3,S,921,#N/A,C,#¡REF!,921,92100,699
92200,CHELTUIELILE ACTIVITATILOR AUXILIARE ,CHELTUIELILE ACTIVITATILOR AUXILIARE ,Memo,Natural,,No,,922,3,S,922,#N/A,C,#¡REF!,922,92200,700
92300,CHELT.INDIRECTE DE PRODUCTIE ,CHELT.INDIRECTE DE PRODUCTIE ,Memo,Natural,,No,,923,3,S,923,#N/A,C,#¡REF!,923,92300,701
92400,CHELT.GENERALE DE ADMINISTRATIE ,CHELT.GENERALE DE ADMINISTRATIE ,Memo,Natural,,No,,924,3,S,924,#N/A,C,#¡REF!,924,92400,702
92500,CHELT.DE DESFACERE ,CHELT.DE DESFACERE ,Memo,Natural,,No,,925,3,S,925,#N/A,C,#¡REF!,925,92500,703
